Isolate_Id,Isolate_Name,Subtype,Lineage,Clade,Host,Passage_History,Location,Collection_Date,Submission_Date,H_Subtype,N_Subtype,Collection_Year,4_HA_ID,New_Host,Prediction
EPI_ISL_18749472,A/pheasant/Iowa/23-034844-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Iowa / Kossuth County,2023-11-10,2024-01-11,5,1,2023,EPI2906374,pheasant,Avian
EPI_ISL_18749469,A/peregrine falcon/Iowa/23-034846-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Iowa,2023-11-08,2024-01-11,5,1,2023,EPI2906350,peregrine_falcon,Avian
EPI_ISL_18749468,A/chicken/Iowa/23-034847-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Iowa / Cerro Gordo County,2023-11-10,2024-01-11,5,1,2023,EPI2906342,chicken,Avian
EPI_ISL_18749465,A/chicken/Montana/23-034856-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Montana / Missoula County,2023-11-09,2024-01-11,5,1,2023,EPI2906318,chicken,Avian
EPI_ISL_18749462,A/turkey/Minnesota/23-034904-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Minnesota / Kandiyohi County,2023-11-12,2024-01-11,5,1,2023,EPI2906294,turkey,Avian
EPI_ISL_18749460,A/domestic goose/Texas/23-034913-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Texas / Ellis County,2023-11-06,2024-01-11,5,1,2023,EPI2906278,domestic_goose,Avian
EPI_ISL_18749458,A/Canada goose/Maryland/23-034924-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Maryland,2023-11-09,2024-01-11,5,1,2023,EPI2906262,canada_goose,Avian
EPI_ISL_18749457,A/chicken/Oregon/23-034934-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Oregon / Deschutes County,2023-11-06,2024-01-11,5,1,2023,EPI2906254,chicken,Avian
EPI_ISL_18749456,A/chicken/Oregon/23-034937-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Oregon / Marion County,2023-11-06,2024-01-11,5,1,2023,EPI2906246,chicken,Avian
EPI_ISL_18749455,A/chicken/North Dakota/23-035040-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / North Dakota / McIntosh County,2023-11-13,2024-01-11,5,1,2023,EPI2906238,chicken,Avian
EPI_ISL_18749453,A/turkey/North Dakota/23-035082-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / North Dakota / LaMoure County,2023-11-13,2024-01-11,5,1,2023,EPI2906222,turkey,Avian
EPI_ISL_18749452,A/turkey/North Dakota/23-035082-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / North Dakota / LaMoure County,2023-11-13,2024-01-11,5,1,2023,EPI2906214,turkey,Avian
EPI_ISL_18749451,A/chicken/Oregon/23-035544-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Oregon / Marion County,2023-11-14,2024-01-11,5,1,2023,EPI2906206,chicken,Avian
EPI_ISL_18749445,A/chicken/Oregon/23-035545-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Oregon / Linn County,2023-11-13,2024-01-11,5,1,2023,EPI2906158,chicken,Avian
EPI_ISL_18749443,A/chicken/Iowa/23-035546-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Iowa / Benton County,2023-11-14,2024-01-11,5,1,2023,EPI2906142,chicken,Avian
EPI_ISL_18749442,A/chicken/Iowa/23-035546-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Iowa / Benton County,2023-11-14,2024-01-11,5,1,2023,EPI2906134,chicken,Avian
EPI_ISL_18749440,A/domestic goose/Florida/23-035656-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Florida / Saint Lucie County,2023-11-14,2024-01-11,5,1,2023,EPI2906118,domestic_goose,Avian
EPI_ISL_18741802,A/turkey/South Dakota/23-036673-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / South Dakota / Kingsbury County,2023-11-19,2024-01-10,5,1,2023,EPI2899758,turkey,Avian
EPI_ISL_18741800,A/turkey/South Dakota/23-036674-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / South Dakota / Beadle County,2023-11-19,2024-01-10,5,1,2023,EPI2899742,turkey,Avian
EPI_ISL_18741798,A/turkey/South Dakota/23-036675-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / South Dakota / Clark County,2023-11-17,2024-01-10,5,1,2023,EPI2899726,turkey,Avian
EPI_ISL_18741796,A/turkey/South Dakota/23-036676-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / South Dakota / Clark County,2023-11-18,2024-01-10,5,1,2023,EPI2899710,turkey,Avian
EPI_ISL_18741794,A/chicken/Texas/23-036713-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Texas / Grimes County,2023-11-20,2024-01-10,5,1,2023,EPI2899694,chicken,Avian
EPI_ISL_18741793,A/chicken/Maryland/23-036719-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Maryland / Caroline County,2023-11-16,2024-01-10,5,1,2023,EPI2899686,chicken,Avian
EPI_ISL_18741789,A/turkey/Minnesota/23-036744-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Minnesota / Big Stone County,2023-11-17,2024-01-10,5,1,2023,EPI2899654,turkey,Avian
EPI_ISL_18741786,A/chicken/Florida/23-036761-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Florida / Broward County,2023-11-17,2024-01-10,5,1,2023,EPI2899630,chicken,Avian
EPI_ISL_18741783,A/turkey/Wisconsin/23-036896-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Wisconsin / Trempealeau County,2023-11-20,2024-01-10,5,1,2023,EPI2899606,turkey,Avian
EPI_ISL_18741781,A/turkey/South Dakota/23-036898-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / South Dakota / Brule County,2023-11-20,2024-01-10,5,1,2023,EPI2899590,turkey,Avian
EPI_ISL_18741779,A/turkey/Minnesota/23-036928-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Minnesota / Stearns County,2023-11-20,2024-01-10,5,1,2023,EPI2899574,turkey,Avian
EPI_ISL_18741778,A/turkey/Minnesota/23-036928-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Minnesota / Stearns County,2023-11-20,2024-01-10,5,1,2023,EPI2899566,turkey,Avian
EPI_ISL_19594066,A/chicken/Florida/24-029152-003/2024,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / Florida,2024-10-02,2024-12-06,5,1,2024,EPI3678984,chicken,Avian
EPI_ISL_19594065,A/chicken/Pennsylvania/24-031844-001/2024,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / Pennsylvania,2024-10-28,2024-12-06,5,1,2024,EPI3678976,chicken,Avian
EPI_ISL_19594061,A/chicken/Florida/24-029152-002/2024,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / Florida,2024-10-02,2024-12-06,5,1,2024,EPI3678944,chicken,Avian
EPI_ISL_19594059,A/chicken/Florida/24-027090-001/2024,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / Florida,2024-09-16,2024-12-06,5,1,2024,EPI3678928,chicken,Avian
EPI_ISL_19307298,A/chicken/Colorado/24-020285-005/2024,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / Colorado,2024-07-11,2024-08-01,5,1,2024,EPI3487878,chicken,Avian
EPI_ISL_19307292,A/chicken/Colorado/24-020285-010/2024,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / Colorado,2024-07-11,2024-08-01,5,1,2024,EPI3487834,chicken,Avian
EPI_ISL_19134614,A/chicken/Montana/23-030330-004/2023,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / Montana,2023-10-07,2024-05-06,5,1,2023,EPI3280385,chicken,Avian
EPI_ISL_19094484,A/chicken/Texas/24_007264-001/2024,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / Texas,2024-03-07,2024-05-02,5,1,2024,EPI3260057,chicken,Avian
EPI_ISL_19594068,A/duck/Florida/24-027844-002-R2/2024,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Florida,2024-09-19,2024-12-06,5,1,2024,EPI3679000,duck,Avian
EPI_ISL_19134619,A/wood duck/South Carolina/W24-007E/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / South Carolina,2023-12-20,2024-05-07,5,1,2023,EPI3280425,duck,Avian
EPI_ISL_19134609,A/wood duck/South Carolina/W24-007C/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / South Carolina,2023-12-20,2024-05-07,5,1,2023,EPI3280348,duck,Avian
EPI_ISL_19134600,A/wood duck/North Carolina/W24-011A/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / North Carolina,2023-12-21,2024-05-07,5,1,2023,EPI3280324,duck,Avian
EPI_ISL_19134599,A/wood duck/South Carolina/W23-970B/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / South Carolina,2023-12-20,2024-05-07,5,1,2023,EPI3280316,duck,Avian
EPI_ISL_19094508,A/mallard/Minnesota/24_006961-018/2024,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Minnesota,2024-02-28,2024-05-02,5,1,2024,EPI3260253,duck,Avian
EPI_ISL_19094517,A/bald eagle/Washington/24_007953-001/2024,H5N1,,2.3.4.4b,Eagle,Original,North America / United States / Washington,2024-03-11,2024-05-02,5,1,2024,EPI3260326,eagle,Avian
EPI_ISL_19594063,A/dairy cow/California/24_027459-002-R2/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / California,2024-09-16,2024-12-06,5,1,2024,EPI3678960,dairy_cow,Avian
EPI_ISL_19307288,A/dairy cow/Colorado/24_020510-001/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Colorado,2024-07-15,2024-08-01,5,1,2024,EPI3487803,dairy_cow,Avian
EPI_ISL_19307280,A/dairy cow/Colorado/24_020712-004/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Colorado,2024-07-16,2024-08-01,5,1,2024,EPI3487739,dairy_cow,Avian
EPI_ISL_19307274,A/dairy cow/Colorado/24_020715-003/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Colorado,2024-07-15,2024-08-01,5,1,2024,EPI3487697,dairy_cow,Avian
EPI_ISL_19307270,A/dairy cow/Minnesota/24_020731-003/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Minnesota,2024-07-16,2024-08-01,5,1,2024,EPI3487673,dairy_cow,Avian
EPI_ISL_19307269,A/dairy cow/Minnesota/24_020731-004/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Minnesota,2024-07-16,2024-08-01,5,1,2024,EPI3487666,dairy_cow,Avian
EPI_ISL_19307247,A/dairy cow/Colorado/24_020284-005/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Colorado,2024-07-12,2024-08-01,5,1,2024,EPI3487505,dairy_cow,Avian
EPI_ISL_19290333,A/dairy cow/Texas/USL_042/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-04-04,2024-06-14,5,1,2024,EPI3462937,dairy_cow,Avian
EPI_ISL_19290332,A/dairy cow/Texas/MP10/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-04-04,2024-06-14,5,1,2024,EPI3462929,dairy_cow,Avian
EPI_ISL_19290331,A/dairy cow/Texas/MP09/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-04-04,2024-06-14,5,1,2024,EPI3462921,dairy_cow,Avian
EPI_ISL_19241215,A/dairy cow/Iowa/24_017584-019/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Iowa,2024-06-15,2024-07-03,5,1,2024,EPI3418725,dairy_cow,Avian
EPI_ISL_19241211,A/dairy cow/Minnesota/24_017652-003/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Minnesota,2024-06-14,2024-07-03,5,1,2024,EPI3418698,dairy_cow,Avian
EPI_ISL_19241209,A/dairy cow/Minnesota/24_017652-006/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Minnesota,2024-06-14,2024-07-03,5,1,2024,EPI3418685,dairy_cow,Avian
EPI_ISL_19241206,A/dairy cow/Minnesota/24_017652-008/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Minnesota,2024-06-14,2024-07-03,5,1,2024,EPI3418665,dairy_cow,Avian
EPI_ISL_19241201,A/dairy cow/Minnesota/24_017652-014/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Minnesota,2024-06-14,2024-07-03,5,1,2024,EPI3418626,dairy_cow,Avian
EPI_ISL_19241198,A/dairy cow/Minnesota/24_017652-017/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Minnesota,2024-06-14,2024-07-03,5,1,2024,EPI3418602,dairy_cow,Avian
EPI_ISL_19241155,A/dairy cow/Colorado/24_017152-023/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Colorado,2024-06-11,2024-07-03,5,1,2024,EPI3418274,dairy_cow,Avian
EPI_ISL_19241149,A/dairy cow/Colorado/24_018025-001/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Colorado,2024-06-17,2024-07-03,5,1,2024,EPI3418227,dairy_cow,Avian
EPI_ISL_19241140,A/dairy cow/Iowa/24_017584-004/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Iowa,2024-06-15,2024-07-03,5,1,2024,EPI3418156,dairy_cow,Avian
EPI_ISL_19241139,A/dairy cow/Iowa/24_017584-005/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Iowa,2024-06-15,2024-07-03,5,1,2024,EPI3418148,dairy_cow,Avian
EPI_ISL_19167908,A/dairy cow/Texas/24_009028-001/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-03-20,2024-05-21,5,1,2024,EPI3337882,dairy_cow,Avian
EPI_ISL_19167905,A/dairy cow/New Mexico/24_010192-003/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / New Mexico,2024-04-01,2024-05-21,5,1,2024,EPI3337863,dairy_cow,Avian
EPI_ISL_19151397,A/dairy cow/South Dakota/24_010354-018-300/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / South Dakota,2024-04-05,2024-05-15,5,1,2024,EPI3302300,dairy_cow,Avian
EPI_ISL_19151390,A/dairy cow/South Dakota/24_010354-009-300/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / South Dakota,2024-04-05,2024-05-15,5,1,2024,EPI3302244,dairy_cow,Avian
EPI_ISL_19151386,A/dairy cow/New Mexico/24_010330-012-300/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / New Mexico,2024-04-01,2024-05-15,5,1,2024,EPI3302212,dairy_cow,Avian
EPI_ISL_19094481,A/dairy cow/North Carolina/24_010327-003/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / North Carolina,2024-04-04,2024-05-02,5,1,2024,EPI3260033,dairy_cow,Avian
EPI_ISL_19094469,A/dairy cow/Texas/24_009109-003/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-03-20,2024-05-02,5,1,2024,EPI3259937,dairy_cow,Avian
EPI_ISL_19094464,A/dairy cow/Texas/24_009110-026/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-03-14,2024-05-02,5,1,2024,EPI3259897,dairy_cow,Avian
EPI_ISL_19094463,A/dairy cow/Texas/24_009110-027/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-03-14,2024-05-02,5,1,2024,EPI3259889,dairy_cow,Avian
EPI_ISL_19094462,A/dairy cow/Texas/24_009308-001/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-03-19,2024-05-02,5,1,2024,EPI3259881,dairy_cow,Avian
EPI_ISL_19094461,A/dairy cow/North Carolina/24_010327-002/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / North Carolina,2024-04-04,2024-05-02,5,1,2024,EPI3259873,dairy_cow,Avian
EPI_ISL_19094457,A/dairy cow/Kansas/24_009497-012/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Kansas,2024-03-25,2024-05-02,5,1,2024,EPI3259841,dairy_cow,Avian
EPI_ISL_19094455,A/dairy_cow/Texas/24_009499-001/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-03-17,2024-05-02,5,1,2024,EPI3259825,dairy_cow,Avian
EPI_ISL_19094450,A/dairy_cow/Texas/24_009495-005/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-03-21,2024-05-02,5,1,2024,EPI3259785,dairy_cow,Avian
EPI_ISL_19094445,A/dairy_cow/Texas/24_009499-002/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-03-17,2024-05-02,5,1,2024,EPI3259744,dairy_cow,Avian
EPI_ISL_19094444,A/dairy_cow/Texas/24_009109-002/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Texas,2024-03-20,2024-05-03,5,1,2024,EPI3260119,dairy_cow,Avian
EPI_ISL_19594058,A/pigeon/Florida/24-027845-002/2024,H5N1,,2.3.4.4b,Pigeon,Original,North America / United States / Florida,2024-09-19,2024-12-06,5,1,2024,EPI3678920,pigeon,Avian
EPI_ISL_19094638,A/snow goose/California/24_004881-002/2024,H5N1,,2.3.4.4b,Goose,Original,North America / United States / California,2024-01-18,2024-05-02,5,1,2024,EPI3261003,goose,Avian
EPI_ISL_19094639,A/snow goose/California/24_004881-004/2024,H5N1,,2.3.4.4b,Goose,Original,North America / United States / California,2024-01-18,2024-05-02,5,1,2024,EPI3261011,goose,Avian
EPI_ISL_19094697,A/canada goose/New Mexico/24_005749-001/2024,H5N1,,2.3.4.4b,Goose,Original,North America / United States,2024-02-15,2024-05-02,5,1,2024,EPI3261475,goose,Avian
EPI_ISL_19094698,A/canada goose/Indiana/24_005146-001/2024,H5N1,,2.3.4.4b,Goose,Original,North America / United States / Indiana,2024-02-14,2024-05-02,5,1,2024,EPI3261483,goose,Avian
EPI_ISL_19094660,A/domestic cat/Oklahoma/24_009118-002/2024,H5N1,,2.3.4.4b,Feline,Original,North America / United States / Oklahoma,2024-03-20,2024-05-02,5,1,2024,EPI3261179,feline,Avian
EPI_ISL_19463618,A/California/135/2024,H5N1,,2.3.4.4b,Human,Original,North America / United States / California,2024-10-01,2024-10-07,5,1,2024,EPI3591633,human,Avian
EPI_ISL_19463619,A/California/134/2024,H5N1,,2.3.4.4b,Human,Original,North America / United States / California,2024-09-30,2024-10-07,5,1,2024,EPI3591636,human,Avian
EPI_ISL_19332141,A/sparrow/Iowa/24-018880-002/2024,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Iowa,2024-06-20,2024-07-17,5,1,2024,EPI3504336,sparrow,Avian
EPI_ISL_19578843,A/guineafowl/Washington/24-030328-001/2024,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Washington,2024-10-15,2024-12-02,5,1,2024,EPI3668292,guineafowl,Avian
EPI_ISL_19094631,A/grackle/Texas/24_008765-002/2024,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Texas,2024-03-20,2024-05-02,5,1,2024,EPI3260947,grackle,Avian
EPI_ISL_19094632,A/great horned owl/Oregon/24_006223-001/2024,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Oregon,2024-02-21,2024-05-02,5,1,2024,EPI3260955,great_horned_owl,Avian
EPI_ISL_19094654,A/crow/Illinois/24_004479-001/2024,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Illinois,2024-02-08,2024-05-02,5,1,2024,EPI3261131,crow,Avian
EPI_ISL_19094671,A/western gull/California/24_004708-001/2024,H5N1,,2.3.4.4b,Avian,Original,North America / United States / California,2024-01-30,2024-05-02,5,1,2024,EPI3261267,western_gull,Avian
EPI_ISL_19094765,A/western sandpiper/Washington/24_004707-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Washington,2023-12-12,2024-05-02,5,1,2023,EPI3262019,western_sandpiper,Avian
EPI_ISL_17964845,A/brown pelican/Florida/23-004148-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Florida / Levy County,2023-02-01,2023-07-06,5,1,2023,EPI2613542,brown_pelican,Avian
EPI_ISL_17964846,A/Cooper's hawk/New Mexico/23-004581-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / New Mexico / Eddy County,2023-02-04,2023-07-06,5,1,2023,EPI2613550,cooper's_hawk,Avian
EPI_ISL_17964847,A/black vulture/Virginia/23-004611-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Virginia,2023-02-06,2023-07-06,5,1,2023,EPI2613558,black_vulture,Avian
EPI_ISL_17964849,A/great horned owl/Colorado/23-004706-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Colorado,2023-02-06,2023-07-06,5,1,2023,EPI2613574,great_horned_owl,Avian
EPI_ISL_17964850,A/American crow/New York/23-004806-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / New York / Cayuga County,2023-02-08,2023-07-06,5,1,2023,EPI2613582,american_crow,Avian
EPI_ISL_17964851,A/great horned owl/Montana/23-004958-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Montana,2023-02-08,2023-07-06,5,1,2023,EPI2613590,great_horned_owl,Avian
EPI_ISL_17964853,A/great horned owl/New York/23-005127-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / New York / Erie County,2023-02-10,2023-07-06,5,1,2023,EPI2613606,great_horned_owl,Avian
